inner_x,inner_y,outer_x,outer_y
4.439470632509999959e+00,4.605953109645001042e+00,4.496981295126798450e+00,3.867154333848600523e+00
4.439531249999999929e+00,4.606223958333334423e+00,4.497143749999998441e+00,3.867880208333334124e+00
4.439591882490000252e+00,4.606494984521667391e+00,4.497306245073199094e+00,3.868606558518066230e+00
4.439652529920000035e+00,4.606766187840000804e+00,4.497468780185598369e+00,3.869333383411199812e+00
4.439713192230000161e+00,4.607037567918333743e+00,4.497631355176398671e+00,3.870060682021132070e+00
4.439773869359999736e+00,4.607309124386667065e+00,4.497793969884797960e+00,3.870788453356265535e+00
4.439834561249999645e+00,4.607580856875000741e+00,4.497956624149996863e+00,3.871516696424999626e+00
4.439895267839999882e+00,4.607852765013333851e+00,4.498119317811197782e+00,3.872245410235732432e+00
4.439955989069999553e+00,4.608124848431667253e+00,4.498282050707596902e+00,3.872974593796866039e+00
4.440016724879999543e+00,4.608397106760000916e+00,4.498444822678396626e+00,3.873704246116799865e+00
4.440077475209999847e+00,4.608669539628333922e+00,4.498607633562797581e+00,3.874434366203932889e+00
4.440138239999999570e+00,4.608942146666667128e+00,4.498770483199996839e+00,3.875164953066665419e+00
4.440199019189999596e+00,4.609214927505000503e+00,4.498933371429196804e+00,3.875896005713399095e+00
4.440259812719999921e+00,4.609487881773334017e+00,4.499096298089598100e+00,3.876627523152532895e+00
4.440320620529999651e+00,4.609761009101667639e+00,4.499259263020396915e+00,3.877359504392466683e+00
4.440381442559999670e+00,4.610034309120000451e+00,4.499422266060797426e+00,3.878091948441598991e+00
4.440442278749999971e+00,4.610307781458334198e+00,4.499585307049998484e+00,3.878824854308333236e+00
4.440503129039999664e+00,4.610581425746667072e+00,4.499748385827197161e+00,3.879558221001065732e+00
4.440563993369999629e+00,4.610855241615000821e+00,4.499911502231597638e+00,3.880292047528199895e+00
4.440624871679999863e+00,4.611129228693334525e+00,4.500074656102397874e+00,3.881026332898134257e+00
4.440685763909999473e+00,4.611403386611667266e+00,4.500237847278796721e+00,3.881761076119266018e+00
4.440746670000000229e+00,4.611677715000000788e+00,4.500401075599999245e+00,3.882496276199999929e+00
4.440807589889999463e+00,4.611952213488334174e+00,4.500564340905197191e+00,3.883231932148733190e+00
4.440868523519999833e+00,4.612226881706667392e+00,4.500727643033597403e+00,3.883968042973866552e+00
4.440929470829999559e+00,4.612501719285000412e+00,4.500890981824396953e+00,3.884704607683798550e+00
4.440990431759999524e+00,4.612776725853334092e+00,4.501054357116797355e+00,3.885441625286933043e+00
4.441051406249999722e+00,4.613051901041667513e+00,4.501217768749997461e+00,3.886179094791666344e+00
4.441112394240000150e+00,4.613327244480000644e+00,4.501381216563198784e+00,3.886917015206399206e+00
4.441173395669999913e+00,4.613602755798334343e+00,4.501544700395598397e+00,3.887655385539533714e+00
4.441234410479999895e+00,4.613878434626667691e+00,4.501708220086397816e+00,3.888394204799467069e+00
4.441295438610000090e+00,4.614154280595000657e+00,4.501871775474798554e+00,3.889133471994599578e+00
4.441356479999999607e+00,4.614430293333334099e+00,4.502035366399996796e+00,3.889873186133333327e+00
4.441417534590000216e+00,4.614706472471667098e+00,4.502198992701198499e+00,3.890613346224065516e+00
4.441478602320000135e+00,4.614982817640000512e+00,4.502362654217598958e+00,3.891353951275199119e+00
4.441539683130000249e+00,4.615259328468334310e+00,4.502526350788398801e+00,3.892095000295133556e+00
4.441600776959999664e+00,4.615536004586667573e+00,4.502690082252797765e+00,3.892836492292266914e+00
4.441661883750000150e+00,4.615812845625001160e+00,4.502853848449998253e+00,3.893578426275000837e+00
4.441723003439999928e+00,4.616089851213334150e+00,4.503017649219198226e+00,3.894320801251732966e+00
4.441784135969999880e+00,4.616367020981667402e+00,4.503181484399598311e+00,3.895063616230866277e+00
4.441845281280000002e+00,4.616644354560000885e+00,4.503345353830398246e+00,3.895806870220800189e+00
4.441906439310000287e+00,4.616921851578333680e+00,4.503509257350798656e+00,3.896550562229931902e+00
4.441967609999999844e+00,4.617199511666667533e+00,4.503673194799997503e+00,3.897294691266666611e+00
4.442028793289999555e+00,4.617477334455000637e+00,4.503837166017197191e+00,3.898039256339399294e+00
4.442089989120000304e+00,4.617755319573333850e+00,4.504001170841599233e+00,3.898784256456532482e+00
4.442151197430000309e+00,4.618033466651667140e+00,4.504165209112398927e+00,3.899529690626465595e+00
4.442212418159999565e+00,4.618311775320000478e+00,4.504329280668796898e+00,3.900275557857598940e+00
4.442273651249999844e+00,4.618590245208333833e+00,4.504493385349998213e+00,3.901021857158332384e+00
4.442334896640000252e+00,4.618868875946667174e+00,4.504657522995199059e+00,3.901768587537065791e+00
4.442396154269999897e+00,4.619147667165000470e+00,4.504821693443598285e+00,3.902515748002199025e+00
4.442457424079999662e+00,4.619426618493333692e+00,4.504985896534397405e+00,3.903263337562131952e+00
4.442518706009999541e+00,4.619705729561667695e+00,4.505150132106797045e+00,3.904011355225267099e+00
4.442579999999999529e+00,4.619985000000000674e+00,4.505314399999996944e+00,3.904759799999999448e+00
4.442641305989999623e+00,4.620264429438334375e+00,4.505478700053196839e+00,3.905508670894733747e+00
4.442702623919999816e+00,4.620544017506666989e+00,4.505643032105597356e+00,3.906257966917864977e+00
4.442763953730000104e+00,4.620823763835001152e+00,4.505807395996398235e+00,3.907007687077800995e+00
4.442825295359999593e+00,4.621103668053334168e+00,4.505971791564797435e+00,3.907757830382933228e+00
4.442886648750000056e+00,4.621383729791667783e+00,4.506136218649998249e+00,3.908508395841667316e+00
4.442948013839999710e+00,4.621663948680001077e+00,4.506300677091197748e+00,3.909259382462400900e+00
4.443009390569999439e+00,4.621944324348334021e+00,4.506465166727596561e+00,3.910010789253532959e+00
4.443070778880000127e+00,4.622224856426667472e+00,4.506629687398398865e+00,3.910762615223466465e+00
4.443132178709999991e+00,4.622505544545000511e+00,4.506794238942798181e+00,3.911514859380599063e+00
4.443193589999999915e+00,4.622786388333333996e+00,4.506958821199997800e+00,3.912267520733332837e+00
4.443255012689999894e+00,4.623067387421667007e+00,4.507123434009198348e+00,3.913020598290064989e+00
4.443316446719999924e+00,4.623348541440000403e+00,4.507288077209597787e+00,3.913774091059198490e+00
4.443377892029999998e+00,4.623629850018334153e+00,4.507452750640398520e+00,3.914527998049133206e+00
4.443439348560000113e+00,4.623911312786667338e+00,4.507617454140798507e+00,3.915282318268266337e+00
4.443500816250000263e+00,4.624192929375000816e+00,4.507782187549999264e+00,3.916037050724999968e+00
4.443562295039999555e+00,4.624474699413333667e+00,4.507946950707196976e+00,3.916792194427731744e+00
4.443623784869999760e+00,4.624756622531667638e+00,4.508111743451597597e+00,3.917547748384866857e+00
4.443685285679999986e+00,4.625038698360000922e+00,4.508276565622398202e+00,3.918303711604799844e+00
4.443746797410000227e+00,4.625320926528334375e+00,4.508441417058798528e+00,3.919060083095933678e+00
4.443808319999999590e+00,4.625603306666667081e+00,4.508606297599997426e+00,3.919816861866665558e+00
4.443869853389999847e+00,4.625885838405000783e+00,4.508771207085198185e+00,3.920574046925399792e+00
4.443931397520000104e+00,4.626168521373333675e+00,4.508936145353598768e+00,3.921331637280531801e+00
4.443992952329999468e+00,4.626451355201667504e+00,4.509101112244397136e+00,3.922089631940466781e+00
4.444054517759999712e+00,4.626734339520000461e+00,4.509266107596797468e+00,3.922848029913598822e+00
4.444116093749999941e+00,4.627017473958334293e+00,4.509431131249997726e+00,3.923606830208333562e+00
4.444177680240000150e+00,4.627300758146667192e+00,4.509596183043198536e+00,3.924366031833065982e+00
4.444239277169999447e+00,4.627584191715000905e+00,4.509761262815596972e+00,3.925125633796199942e+00
4.444300884479999603e+00,4.627867774293334513e+00,4.509926370406397211e+00,3.925885635106133975e+00
4.444362502109999724e+00,4.628151505511667096e+00,4.510091505654797217e+00,3.926646034771265725e+00
4.444424129999999806e+00,4.628435385000000402e+00,4.510256668399997615e+00,3.927406831799999054e+00
4.444485768089999844e+00,4.628719412388334398e+00,4.510421858481198143e+00,3.928168025200733826e+00
4.444547416319999833e+00,4.629003587306667278e+00,4.510587075737597651e+00,3.928929613981865909e+00
4.444609074629999768e+00,4.629287909385000788e+00,4.510752320008397653e+00,3.929691597151800053e+00
4.444670742959999643e+00,4.629572378253334008e+00,4.510917591132797000e+00,3.930453973718933014e+00
4.444732421249999454e+00,4.629856993541667798e+00,4.511082888949996317e+00,3.931216742691667321e+00
4.444794109440000085e+00,4.630141754880000349e+00,4.511248213299198895e+00,3.931979903078398841e+00
4.444855807469999753e+00,4.630426661898334295e+00,4.511413564019597366e+00,3.932743453887533658e+00
4.444917515280000231e+00,4.630711714226667830e+00,4.511578940950398575e+00,3.933507394127467194e+00
4.444979232809999736e+00,4.630996911495000923e+00,4.511744343930797818e+00,3.934271722806600202e+00
4.445040960000000041e+00,4.631282253333334431e+00,4.511909772799998386e+00,3.935036438933333880e+00
4.445102696790000252e+00,4.631567739371667436e+00,4.512075227397199129e+00,3.935801541516066315e+00
4.445164443119999476e+00,4.631853369240000795e+00,4.512240707561597119e+00,3.936567029563200038e+00
4.445226198929999484e+00,4.632139142568334478e+00,4.512406213132396537e+00,3.937332902083134023e+00
4.445287964160000271e+00,4.632425058986667565e+00,4.512571743948798897e+00,3.938099158084266804e+00
4.445349738750000057e+00,4.632711118125000915e+00,4.512737299849998607e+00,3.938865796575000466e+00
4.445411522639999724e+00,4.632997319613334497e+00,4.512902880675197181e+00,3.939632816563734430e+00
4.445473315770000156e+00,4.633283663081667392e+00,4.513068486263598800e+00,3.940400217058866339e+00
4.445535118079999570e+00,4.633570148160000457e+00,4.513234116454396982e+00,3.941167997068799167e+00
4.445596929509999740e+00,4.633856774478333662e+00,4.513399771086797685e+00,3.941936155601931890e+00
4.445658749999999770e+00,4.634143541666666977e+00,4.513565449999997981e+00,3.942704691666665262e+00
4.445720579489999658e+00,4.634430449355000370e+00,4.513731153033197607e+00,3.943473604271398703e+00
4.445782417920000285e+00,4.634717497173333811e+00,4.513896880025598968e+00,3.944242892424532521e+00
4.445844265229999870e+00,4.635004684751667270e+00,4.514062630816398247e+00,3.945012555134465693e+00
4.445906121360000185e+00,4.635292011720000716e+00,4.514228405244798736e+00,3.945782591409599860e+00
4.445967986249999448e+00,4.635579477708334117e+00,4.514394203149996621e+00,3.946553000258333110e+00
4.446029859840000320e+00,4.635867082346667445e+00,4.514560024371198743e+00,3.947323780689066197e+00
4.446091742070000130e+00,4.636154825265000667e+00,4.514725868747598625e+00,3.948094931710199429e+00
4.446153632879999762e+00,4.636442706093333754e+00,4.514891736118397780e+00,3.948866452330132226e+00
4.446215532210000099e+00,4.636730724461667563e+00,4.515057626322798612e+00,3.949638341557266674e+00
4.446277440000000247e+00,4.637018880000001175e+00,4.515223539199999081e+00,3.950410598400000861e+00
4.446339356190000203e+00,4.637307172338333672e+00,4.515389474589198926e+00,3.951183221866731987e+00
4.446401280719999960e+00,4.637595601106667687e+00,4.515555432329597885e+00,3.951956210965867022e+00
4.446463213529999514e+00,4.637884165935000524e+00,4.515721412260396583e+00,3.952729564705799170e+00
4.446525154559999748e+00,4.638172866453333931e+00,4.515887414220797424e+00,3.953503282094932736e+00
4.446587103749999770e+00,4.638461702291666988e+00,4.516053438049997482e+00,3.954277362141665364e+00
4.446649061039999573e+00,4.638750673080000553e+00,4.516219483587197381e+00,3.955051803854399139e+00
4.446711026370000042e+00,4.639039778448333706e+00,4.516385550671598637e+00,3.955826606241531707e+00
4.446772999680000282e+00,4.639329018026667306e+00,4.516551639142399210e+00,3.956601768311466039e+00
4.446834980910000290e+00,4.639618391445000434e+00,4.516717748838798840e+00,3.957377289072598892e+00
4.446896970000000060e+00,4.639907898333333947e+00,4.516883879599998153e+00,3.958153167533332351e+00
4.446958966889999587e+00,4.640197538321667814e+00,4.517050031265196885e+00,3.958929402702067613e+00
4.447020971519999755e+00,4.640487311040001117e+00,4.517216203673597441e+00,3.959705993587200545e+00
4.447082983829999669e+00,4.640777216118333826e+00,4.517382396664396893e+00,3.960482939197132346e+00
4.447145003760000215e+00,4.641067253186667685e+00,4.517548610076798532e+00,3.961260238540266876e+00
4.447207031249999609e+00,4.641357421875000888e+00,4.517714843749996767e+00,3.962037890625000003e+00
4.447269066239999624e+00,4.641647721813334293e+00,4.517881097523197553e+00,3.962815894459733812e+00
4.447331108670000255e+00,4.641938152631666981e+00,4.518047371235598852e+00,3.963594249052865059e+00
4.447393158479999720e+00,4.642228713960000697e+00,4.518213664726397738e+00,3.964372953412799383e+00
4.447455215609999790e+00,4.642519405428334522e+00,4.518379977834797501e+00,3.965152006547934427e+00
4.447517279999999573e+00,4.642810226666667539e+00,4.518546310399996990e+00,3.965931407466666947e+00
4.447579351589999952e+00,4.643101177305000604e+00,4.518712662261197721e+00,3.966711155177399029e+00
4.447641430320000033e+00,4.643392256973333687e+00,4.518879033257598543e+00,3.967491248688531869e+00
4.447703516129999812e+00,4.643683465301667646e+00,4.519045423228397418e+00,3.968271687008466664e+00
4.447765608960000172e+00,4.643974801920000672e+00,4.519211832012798524e+00,3.969052469145599282e+00
4.447827708750000220e+00,4.644266266458334513e+00,4.519378259449998936e+00,3.969833594108334474e+00
4.447889815439999950e+00,4.644557858546667362e+00,4.519544705379198390e+00,3.970615060905066329e+00
4.447951928970000246e+00,4.644849577815000963e+00,4.519711169639599291e+00,3.971396868544200487e+00
4.448014049280000215e+00,4.645141423893334398e+00,4.519877652070398710e+00,3.972179016034133703e+00
4.448076176309999852e+00,4.645433396411667637e+00,4.520044152510798163e+00,3.972961502383267174e+00
4.448138310000000040e+00,4.645725495000000649e+00,4.520210670799998276e+00,3.973744326599999432e+00
4.448200450289999885e+00,4.646017719288334291e+00,4.520377206777197898e+00,3.974527487692733452e+00
4.448262597120000272e+00,4.646310068906667645e+00,4.520543760281598544e+00,3.975310984669866876e+00
4.448324750430000307e+00,4.646602543485000680e+00,4.520710331152399064e+00,3.976094816539799570e+00
4.448386910159999985e+00,4.646895142653334254e+00,4.520876919228798307e+00,3.976878982310933175e+00
4.448449076250000189e+00,4.647187866041667448e+00,4.521043524349998677e+00,3.977663480991666667e+00
4.448511248640000026e+00,4.647480713280001119e+00,4.521210146355198134e+00,3.978448311590400799e+00
4.448573427269999492e+00,4.647773683998334349e+00,4.521376785083596417e+00,3.979233473115533659e+00
4.448635612079999468e+00,4.648066777826667106e+00,4.521543440374396816e+00,3.980018964575465557e+00
4.448697803009999951e+00,4.648359994395001138e+00,4.521710112066798182e+00,3.980804784978600797e+00
4.448760000000000048e+00,4.648653333333333748e+00,4.521876799999998475e+00,3.981590933333332138e+00
4.448822202989999752e+00,4.648946794271667571e+00,4.522043504013197435e+00,3.982377408648066996e+00
4.448884411919999948e+00,4.649240376840000799e+00,4.522210223945598351e+00,3.983164209931199906e+00
4.448946626729999743e+00,4.649534080668334290e+00,4.522376959636397409e+00,3.983951336191133841e+00
4.449008847360000019e+00,4.649827905386667126e+00,4.522543710924797900e+00,3.984738786436265556e+00
4.449071073749999883e+00,4.650121850625001052e+00,4.522710477649997785e+00,3.985526559675000691e+00
4.449133305840000219e+00,4.650415916013334261e+00,4.522877259651198578e+00,3.986314654915733335e+00
4.449195543570000133e+00,4.650710101181667611e+00,4.523044056767598242e+00,3.987103071166866908e+00
